"TREE_UNIQUE_ID","PLOT_UNIQUE_ID","SPCD","PLOT","SUBPLOT","SPCDS","COUNTYCD","STATECD","PLT_CN","INVYR","CYCLE","MEASYEAR","CN","COND_CN","CONDID","STATUSCD","DIA","HT","TPA_UNADJ","last_meas_year","last_status","last_DIA","next_meas_year","is_sapling_measured","new_sapling","sapling_sapling","sapling_tree","sapling_dead","sapling_removed","sapling_vanishes_next_year","sapling_not_sampled","sapling_not_measured"
"9_1_5_101_1_22","9_1_5_101",315,101,1,1,5,9,247050410010661,2012,6,2012,188371212020004,188371197020004,1,2,NA,NA,NA,2008,1,2.2,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_5_101_1_23","9_1_5_101",315,101,1,1,5,9,122556015010661,2007,5,2008,163786997010661,163742905010661,1,1,4.6,38,74.965282,NA,NA,NA,2012,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_101_1_23","9_1_5_101",315,101,1,1,5,9,247050410010661,2012,6,2012,188371213020004,188371197020004,1,2,NA,NA,NA,2008,1,4.6,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_5_101_1_24","9_1_5_101",315,101,1,1,5,9,445525699489998,2018,7,2018,647441100126144,647441081126144,1,1,1,13,74.965282,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_101_1_25","9_1_5_101",315,101,1,1,5,9,445525699489998,2018,7,2018,647441101126144,647441081126144,1,1,1.1,14,74.965282,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_101_2_6","9_1_5_101",931,101,2,1,5,9,122556015010661,2007,5,2008,163787003010661,163742905010661,1,1,2.6,27,74.965282,NA,NA,NA,2012,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_101_2_6","9_1_5_101",931,101,2,1,5,9,247050410010661,2012,6,2012,188371217020004,188371197020004,1,2,NA,NA,NA,2008,1,2.6,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_5_101_4_12","9_1_5_101",531,101,4,1,5,9,247050410010661,2012,6,2012,188371229020004,188371197020004,1,1,1.1,15,74.965282,NA,NA,NA,2018,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_101_4_12","9_1_5_101",531,101,4,1,5,9,445525699489998,2018,7,2018,647441113126144,647441081126144,1,1,1.5,15,74.965282,2012,1,1.1,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_101_4_13","9_1_5_101",531,101,4,1,5,9,445525699489998,2018,7,2018,647441114126144,647441081126144,1,1,1,14,74.965282,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_101_4_14","9_1_5_101",531,101,4,1,5,9,445525699489998,2018,7,2018,647441115126144,647441081126144,1,1,1.6,18,74.965282,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_101_4_15","9_1_5_101",531,101,4,1,5,9,445525699489998,2018,7,2018,647441116126144,647441081126144,1,1,1.8,19,74.965282,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_101_4_16","9_1_5_101",531,101,4,1,5,9,445525699489998,2018,7,2018,647441117126144,647441081126144,1,1,1.1,16,74.965282,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_104_1_32","9_1_5_104",356,104,1,1,5,9,55916281010538,2003,5,2004,55916365010538,55916283010538,1,1,1.9,21,74.965282,NA,NA,NA,2008,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_104_1_32","9_1_5_104",356,104,1,1,5,9,119774291010661,2008,6,2008,207501487010661,207501475010661,1,1,2,22,74.965282,2004,1,1.9,2013,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_104_1_32","9_1_5_104",356,104,1,1,5,9,14167060020004,2013,7,2013,255168597489998,255168574489998,1,1,2,22,74.965282,2008,1,2,2020,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_104_1_32","9_1_5_104",356,104,1,1,5,9,567481592126144,2020,8,2020,1225591967290487,1225591950290487,1,1,2.1,22,74.965282,2013,1,2,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_104_1_33","9_1_5_104",833,104,1,1,5,9,55916281010538,2003,5,2004,55916367010538,55916283010538,1,1,2.2,24,74.965282,NA,NA,NA,2008,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_104_1_33","9_1_5_104",833,104,1,1,5,9,119774291010661,2008,6,2008,207501488010661,207501475010661,1,1,2.2,24,74.965282,2004,1,2.2,2013,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_104_1_33","9_1_5_104",833,104,1,1,5,9,14167060020004,2013,7,2013,255168598489998,255168574489998,1,1,2.3,24,74.965282,2008,1,2.2,2020,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_104_1_33","9_1_5_104",833,104,1,1,5,9,567481592126144,2020,8,2020,1225591968290487,1225591950290487,1,2,2.3,24,74.965282,2013,1,2.3,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"9_1_5_104_2_15","9_1_5_104",356,104,2,1,5,9,55916281010538,2003,5,2004,55916319010538,55916283010538,1,1,3.2,30,74.965282,NA,NA,NA,2008,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_104_2_15","9_1_5_104",356,104,2,1,5,9,119774291010661,2008,6,2008,207501503010661,207501475010661,1,2,NA,NA,NA,2004,1,3.2,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_5_104_2_17","9_1_5_104",356,104,2,1,5,9,119774291010661,2008,6,2008,207501505010661,207501475010661,1,1,1.1,15,74.965282,NA,NA,NA,2013,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_104_2_17","9_1_5_104",356,104,2,1,5,9,14167060020004,2013,7,2013,255168613489998,255168574489998,1,1,1.2,16,74.965282,2008,1,1.1,2020,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_104_2_17","9_1_5_104",356,104,2,1,5,9,567481592126144,2020,8,2020,1225591984290487,1225591950290487,1,1,1.2,12,74.965282,2013,1,1.2,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_104_2_19","9_1_5_104",315,104,2,1,5,9,567481592126144,2020,8,2020,1225591986290487,1225591950290487,1,1,1,13,74.965282,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_104_3_10","9_1_5_104",356,104,3,1,5,9,567481592126144,2020,8,2020,1225591991290487,1225591950290487,1,1,1.1,15,74.965282,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_104_3_7","9_1_5_104",356,104,3,1,5,9,55916281010538,2003,5,2004,55916333010538,55916283010538,1,1,3,29,74.965282,NA,NA,NA,2008,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_104_3_7","9_1_5_104",356,104,3,1,5,9,119774291010661,2008,6,2008,207501512010661,207501475010661,1,1,3.2,30,74.965282,2004,1,3,2013,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_104_3_7","9_1_5_104",356,104,3,1,5,9,14167060020004,2013,7,2013,255168620489998,255168574489998,1,2,NA,NA,NA,2008,1,3.2,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_5_104_3_8","9_1_5_104",316,104,3,1,5,9,55916281010538,2003,5,2004,55916335010538,55916283010538,1,1,3.5,32,74.965282,NA,NA,NA,2008,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_104_3_8","9_1_5_104",316,104,3,1,5,9,119774291010661,2008,6,2008,207501513010661,207501475010661,1,1,4.5,38,74.965282,2004,1,3.5,2013,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_104_3_8","9_1_5_104",316,104,3,1,5,9,14167060020004,2013,7,2013,255168621489998,255168574489998,1,1,5.3,40,6.018046,2008,1,4.5,2020,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_104_3_8","9_1_5_104",316,104,3,1,5,9,567481592126144,2020,8,2020,1225591989290487,1225591950290487,1,1,6,36,6.018046,2013,1,5.3,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_104_3_9","9_1_5_104",701,104,3,1,5,9,14167060020004,2013,7,2013,255168622489998,255168574489998,1,1,1,14,74.965282,NA,NA,NA,2020,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_104_3_9","9_1_5_104",701,104,3,1,5,9,567481592126144,2020,8,2020,1225591990290487,1225591950290487,1,1,1.5,15,74.965282,2013,1,1,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_104_4_8","9_1_5_104",403,104,4,1,5,9,55916281010538,2003,5,2004,55916349010538,55916283010538,1,1,4,35,74.965282,NA,NA,NA,2008,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_104_4_8","9_1_5_104",403,104,4,1,5,9,119774291010661,2008,6,2008,207501520010661,207501475010661,1,1,4.2,36,74.965282,2004,1,4,2013,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_104_4_8","9_1_5_104",403,104,4,1,5,9,14167060020004,2013,7,2013,255168629489998,255168574489998,1,1,4.4,37,74.965282,2008,1,4.2,2020,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_104_4_8","9_1_5_104",403,104,4,1,5,9,567481592126144,2020,8,2020,1225591996290487,1225591950290487,1,1,4.7,28,74.965282,2013,1,4.4,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_104_4_9","9_1_5_104",316,104,4,1,5,9,55916281010538,2003,5,2004,55916351010538,55916283010538,1,1,2.6,27,74.965282,NA,NA,NA,2008,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_104_4_9","9_1_5_104",316,104,4,1,5,9,119774291010661,2008,6,2008,207501521010661,207501475010661,1,1,3,29,74.965282,2004,1,2.6,2013,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_104_4_9","9_1_5_104",316,104,4,1,5,9,14167060020004,2013,7,2013,255168630489998,255168574489998,1,1,3.3,31,74.965282,2008,1,3,2020,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_104_4_9","9_1_5_104",316,104,4,1,5,9,567481592126144,2020,8,2020,1225591997290487,1225591950290487,1,1,3.9,30,74.965282,2013,1,3.3,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_10_2_10","9_1_5_10",261,10,2,1,5,9,168930943010661,2010,6,2010,242154431010661,242154395010661,1,1,1.2,12,74.965282,NA,NA,NA,2016,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_10_2_10","9_1_5_10",261,10,2,1,5,9,304031859489998,2016,7,2016,459831748489998,459831714489998,1,1,2.8,16,74.965282,2010,1,1.2,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_10_2_11","9_1_5_10",261,10,2,1,5,9,168930943010661,2010,6,2010,242154432010661,242154395010661,1,1,1.2,12,74.965282,NA,NA,NA,2016,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_10_2_11","9_1_5_10",261,10,2,1,5,9,304031859489998,2016,7,2016,459831749489998,459831714489998,1,1,2.4,16,74.965282,2010,1,1.2,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_10_4_10","9_1_5_10",129,10,4,1,5,9,74332330010538,2006,5,2006,74332435010538,74332335010538,1,1,2.2,18,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_10_4_10","9_1_5_10",129,10,4,1,5,9,168930943010661,2010,6,2010,242154447010661,242154395010661,1,1,2.6,21,74.965282,2006,1,2.2,2016,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_10_4_10","9_1_5_10",129,10,4,1,5,9,304031859489998,2016,7,2016,459831764489998,459831714489998,1,1,3.1,22,74.965282,2010,1,2.6,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_10_4_11","9_1_5_10",541,10,4,1,5,9,74332330010538,2006,5,2006,74332437010538,74332335010538,1,1,3.1,30,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_10_4_11","9_1_5_10",541,10,4,1,5,9,168930943010661,2010,6,2010,242154448010661,242154395010661,1,1,3.2,30,74.965282,2006,1,3.1,2016,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_10_4_11","9_1_5_10",541,10,4,1,5,9,304031859489998,2016,7,2016,459831765489998,459831714489998,1,1,3.2,38,74.965282,2010,1,3.2,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_10_4_12","9_1_5_10",531,10,4,1,5,9,74332330010538,2006,5,2006,74332439010538,74332335010538,1,1,1,14,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_10_4_12","9_1_5_10",531,10,4,1,5,9,168930943010661,2010,6,2010,242154449010661,242154395010661,1,1,1.3,17,74.965282,2006,1,1,2016,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_10_4_12","9_1_5_10",531,10,4,1,5,9,304031859489998,2016,7,2016,459831766489998,459831714489998,1,1,1.8,18,74.965282,2010,1,1.3,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_10_4_13","9_1_5_10",318,10,4,1,5,9,74332330010538,2006,5,2006,74332441010538,74332335010538,1,1,1.8,21,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_10_4_13","9_1_5_10",318,10,4,1,5,9,168930943010661,2010,6,2010,242154450010661,242154395010661,1,1,1.8,21,74.965282,2006,1,1.8,2016,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_10_4_13","9_1_5_10",318,10,4,1,5,9,304031859489998,2016,7,2016,459831767489998,459831714489998,1,1,2,24,74.965282,2010,1,1.8,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_116_1_1","9_1_5_116",701,116,1,1,5,9,122556067010661,2007,5,2008,163787257010661,163743147010661,1,1,4,35,74.965282,NA,NA,NA,2012,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_116_1_1","9_1_5_116",701,116,1,1,5,9,247050404010661,2012,6,2012,188371062020004,188371051020004,1,1,4.1,36,74.965282,2008,1,4,2018,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_116_1_1","9_1_5_116",701,116,1,1,5,9,445525703489998,2018,7,2018,647441245126144,647441233126144,1,1,4.2,41,74.965282,2012,1,4.1,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_117_4_1","9_1_5_117",372,117,4,1,5,9,74333012010538,2006,5,2006,74333089010538,74333017010538,1,1,2.6,27,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_117_4_1","9_1_5_117",372,117,4,1,5,9,168930923010661,2010,6,2010,242154594010661,242154561010661,1,2,NA,NA,NA,2006,1,2.6,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_5_123_3_1","9_1_5_123",541,123,3,1,5,9,62288503010538,2005,5,2005,62288539010538,62288505010538,1,1,2.2,24,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_123_3_1","9_1_5_123",541,123,3,1,5,9,168930957010661,2010,6,2010,242154785010661,242154757010661,1,1,2.3,24,74.965282,2005,1,2.2,2015,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_123_3_1","9_1_5_123",541,123,3,1,5,9,245794818489998,2015,7,2015,352237320489998,352237295489998,1,1,2.4,25,74.965282,2010,1,2.3,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_123_4_1","9_1_5_123",762,123,4,1,5,9,62288503010538,2005,5,2005,62288553010538,62288505010538,1,1,2.4,25,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_123_4_1","9_1_5_123",762,123,4,1,5,9,168930957010661,2010,6,2010,242154793010661,242154757010661,1,1,2.7,27,74.965282,2005,1,2.4,2015,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_123_4_1","9_1_5_123",762,123,4,1,5,9,245794818489998,2015,7,2015,352237328489998,352237295489998,1,1,3,29,74.965282,2010,1,2.7,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_133_2_1","9_1_5_133",316,133,2,1,5,9,168930997010661,2010,6,2010,242154533010661,242154515010661,1,1,2.7,27,74.965282,NA,NA,NA,2016,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_133_2_1","9_1_5_133",316,133,2,1,5,9,304024343489998,2016,7,2016,459830903489998,459830887489998,1,1,3.7,37,74.965282,2010,1,2.7,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_133_2_2","9_1_5_133",316,133,2,1,5,9,168930997010661,2010,6,2010,242154534010661,242154515010661,1,1,3.6,33,74.965282,NA,NA,NA,2016,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_133_2_2","9_1_5_133",316,133,2,1,5,9,304024343489998,2016,7,2016,459830904489998,459830887489998,1,1,4.6,36,74.965282,2010,1,3.6,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_133_4_1","9_1_5_133",531,133,4,1,5,9,168930997010661,2010,6,2010,242154555010661,242154515010661,1,1,3.7,33,74.965282,NA,NA,NA,2016,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_133_4_1","9_1_5_133",531,133,4,1,5,9,304024343489998,2016,7,2016,459830927489998,459830887489998,1,1,4.2,40,74.965282,2010,1,3.7,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_133_4_2","9_1_5_133",531,133,4,1,5,9,168930997010661,2010,6,2010,242154556010661,242154515010661,1,1,3.7,33,74.965282,NA,NA,NA,2016,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_133_4_2","9_1_5_133",531,133,4,1,5,9,304024343489998,2016,7,2016,459830928489998,459830887489998,1,1,4.1,36,74.965282,2010,1,3.7,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_141_3_8","9_1_5_141",372,141,3,1,5,9,304031891489998,2016,7,2016,459833095489998,459833062489998,1,1,1.1,17,74.965282,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_141_4_10","9_1_5_141",531,141,4,1,5,9,74331894010538,2006,5,2006,74331989010538,74331899010538,1,1,1.2,16,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_141_4_10","9_1_5_141",531,141,4,1,5,9,168931015010661,2010,6,2010,242154286010661,242154241010661,1,1,1.4,17,74.965282,2006,1,1.2,2016,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_141_4_10","9_1_5_141",531,141,4,1,5,9,304031891489998,2016,7,2016,459833104489998,459833062489998,1,1,1.6,15,74.965282,2010,1,1.4,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_141_4_11","9_1_5_141",531,141,4,1,5,9,74331894010538,2006,5,2006,74331991010538,74331899010538,1,1,1.2,16,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_141_4_11","9_1_5_141",531,141,4,1,5,9,168931015010661,2010,6,2010,242154287010661,242154241010661,1,1,1.3,17,74.965282,2006,1,1.2,2016,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_141_4_11","9_1_5_141",531,141,4,1,5,9,304031891489998,2016,7,2016,459833105489998,459833062489998,1,1,1.7,20,74.965282,2010,1,1.3,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_141_4_9","9_1_5_141",407,141,4,1,5,9,74331894010538,2006,5,2006,74331987010538,74331899010538,1,1,4.6,38,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_141_4_9","9_1_5_141",407,141,4,1,5,9,168931015010661,2010,6,2010,242154285010661,242154241010661,1,1,4.8,39,74.965282,2006,1,4.6,2016,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_141_4_9","9_1_5_141",407,141,4,1,5,9,304031891489998,2016,7,2016,459833103489998,459833062489998,1,1,4.9,40,74.965282,2010,1,4.8,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_142_1_1","9_1_5_142",531,142,1,1,5,9,74333148010538,2006,5,2006,74333242010538,74333153010538,1,1,2.6,27,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_142_1_1","9_1_5_142",531,142,1,1,5,9,168930949010661,2010,6,2010,242154654010661,242154639010661,1,1,3,29,74.965282,2006,1,2.6,2016,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_142_1_1","9_1_5_142",531,142,1,1,5,9,304031861489998,2016,7,2016,459831790489998,459831768489998,1,1,3.9,30,74.965282,2010,1,3,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_142_4_1","9_1_5_142",316,142,4,1,5,9,74333148010538,2006,5,2006,74333220010538,74333153010538,1,1,3.2,30,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_142_4_1","9_1_5_142",316,142,4,1,5,9,168930949010661,2010,6,2010,242154681010661,242154639010661,1,1,3.3,31,74.965282,2006,1,3.2,2016,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_142_4_1","9_1_5_142",316,142,4,1,5,9,304031861489998,2016,7,2016,459831814489998,459831768489998,1,1,3.9,25,74.965282,2010,1,3.3,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_142_4_2","9_1_5_142",372,142,4,1,5,9,74333148010538,2006,5,2006,74333222010538,74333153010538,1,1,2.9,29,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_142_4_2","9_1_5_142",372,142,4,1,5,9,168930949010661,2010,6,2010,242154682010661,242154639010661,1,1,3.2,30,74.965282,2006,1,2.9,2016,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_142_4_2","9_1_5_142",372,142,4,1,5,9,304031861489998,2016,7,2016,459831815489998,459831768489998,1,1,3.8,30,74.965282,2010,1,3.2,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_142_4_3","9_1_5_142",531,142,4,1,5,9,74333148010538,2006,5,2006,74333224010538,74333153010538,1,1,1.7,20,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_142_4_3","9_1_5_142",531,142,4,1,5,9,168930949010661,2010,6,2010,242154683010661,242154639010661,1,1,1.8,21,74.965282,2006,1,1.7,2016,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_142_4_3","9_1_5_142",531,142,4,1,5,9,304031861489998,2016,7,2016,459831816489998,459831768489998,1,1,2.2,16,74.965282,2010,1,1.8,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_150_4_1","9_1_5_150",316,150,4,1,5,9,55921606010538,2004,5,2004,62171551010538,62171479010538,1,1,1.8,21,74.965282,NA,NA,NA,2008,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_150_4_1","9_1_5_150",316,150,4,1,5,9,119774267010661,2008,6,2008,207501961010661,207501924010661,1,1,1.9,21,74.965282,2004,1,1.8,2013,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_150_4_1","9_1_5_150",316,150,4,1,5,9,14167095020004,2013,7,2013,255169843489998,255169801489998,1,2,NA,NA,NA,2008,1,1.9,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_5_151_1_8","9_1_5_151",531,151,1,1,5,9,503649793126144,2019,7,2019,729141004290487,729140983290487,1,1,1,14,74.965282,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
