"TREE_UNIQUE_ID","PLOT_UNIQUE_ID","TREE_CN","PREV_TRE_CN","PLT_CN","INVYR","UNITCD","SUBP","TREE","PLOT","STATUSCD","DIA","HT","ACTUALHT","SPCD","CYCLE","COUNTYCD","STATECD","PREV_PLT_CN","PLOT_STATUS_CD","PLOT_NONSAMPLE_REASN_CD","MEASYEAR","MEASMON","MEASDAY","REMPER","KINDCD","DESIGNCD","RDDISTCD","WATERCD","LAT","LON","ELEV","COND_NONSAMPLE_REASN_CD","last_meas_year","last_status","last_DIA","is_sapling","new_sapling","sapling_sapling","sapling_tree","sapling_dead","sapling_removed"
"9_1_1_486_1_1","9_1_1_486",242153760010661,74330496010538,168930991010661,2010,1,1,1,486,1,2.5,26,NA,371,6,1,9,74330477010538,1,NA,2010,3,10,4,2,1,4,2,41.403617,-73.207726,480,NA,2006,1,2.4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_486_1_1","9_1_1_486",459831033489998,242153760010661,304024346489998,2016,1,1,1,486,2,NA,NA,NA,371,7,1,9,168930991010661,1,NA,2016,3,16,6,2,1,4,2,41.403617,-73.207726,480,NA,2010,1,2.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_1_486_1_2","9_1_1_486",74330498010538,NA,74330477010538,2006,1,1,2,486,1,1.7,20,NA,371,5,1,9,NA,1,NA,2006,3,16,NA,1,1,5,0,41.403617,-73.207726,480,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_486_1_2","9_1_1_486",242153761010661,74330498010538,168930991010661,2010,1,1,2,486,1,1.8,21,NA,371,6,1,9,74330477010538,1,NA,2010,3,10,4,2,1,4,2,41.403617,-73.207726,480,NA,2006,1,1.7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_486_1_2","9_1_1_486",459831034489998,242153761010661,304024346489998,2016,1,1,2,486,1,1.9,23,23,371,7,1,9,168930991010661,1,NA,2016,3,16,6,2,1,4,2,41.403617,-73.207726,480,NA,2010,1,1.8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_492_3_1","9_1_1_492",62286968010538,NA,62286924010538,2005,1,3,1,492,1,2.2,24,NA,316,5,1,9,NA,1,NA,2005,12,7,NA,1,1,2,0,41.117108,-73.612543,330,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_492_3_1","9_1_1_492",224824453010661,62286968010538,144991740010661,2009,1,3,1,492,1,2.3,24,NA,316,6,1,9,62286924010538,1,NA,2009,8,7,3.7,2,1,2,0,41.117108,-73.612543,330,NA,2005,1,2.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_492_3_1","9_1_1_492",352235801489998,224824453010661,168249048020004,2015,1,3,1,492,1,2.4,14,14,316,7,1,9,144991740010661,1,NA,2015,6,30,5.9,2,1,2,0,41.117108,-73.612543,330,NA,2009,1,2.3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_536_1_22","9_1_1_536",62286675010538,NA,62286633010538,2005,1,1,22,536,1,1.7,20,NA,372,5,1,9,NA,1,NA,2005,5,17,6.4,1,115,3,0,41.352239,-73.176302,370,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_536_1_22","9_1_1_536",224823912010661,62286675010538,144992385010661,2009,1,1,22,536,1,1.9,21,NA,372,6,1,9,62286633010538,1,NA,2010,1,11,4.7,2,1,3,0,41.352239,-73.176302,370,NA,2005,1,1.7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_536_1_22","9_1_1_536",306743978489998,224823912010661,168249027020004,2014,1,1,22,536,1,2,22,NA,372,7,1,9,144992385010661,1,NA,2014,3,26,4.2,2,1,3,0,41.352239,-73.176302,370,NA,2010,1,1.9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_536_1_22","9_1_1_536",1255574673290487,306743978489998,719393255290487,2021,1,1,22,536,1,2.2,27,27,372,8,1,9,168249027020004,1,NA,2021,3,9,7,2,1,3,0,41.352239,-73.176302,370,NA,2014,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_536_2_12","9_1_1_536",62286699010538,NA,62286633010538,2005,1,2,12,536,1,3,29,NA,372,5,1,9,NA,1,NA,2005,5,17,6.4,1,115,3,0,41.352239,-73.176302,370,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_536_2_12","9_1_1_536",224823924010661,62286699010538,144992385010661,2009,1,2,12,536,1,3.2,30,NA,372,6,1,9,62286633010538,1,NA,2010,1,11,4.7,2,1,3,0,41.352239,-73.176302,370,NA,2005,1,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_536_2_12","9_1_1_536",306743989489998,224823924010661,168249027020004,2014,1,2,12,536,1,3.4,32,NA,372,7,1,9,144992385010661,1,NA,2014,3,26,4.2,2,1,3,0,41.352239,-73.176302,370,NA,2010,1,3.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_536_2_12","9_1_1_536",1255574682290487,306743989489998,719393255290487,2021,1,2,12,536,1,3.8,33,33,372,8,1,9,168249027020004,1,NA,2021,3,9,7,2,1,3,0,41.352239,-73.176302,370,NA,2014,1,3.4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_536_3_6","9_1_1_536",62286711010538,NA,62286633010538,2005,1,3,6,536,1,1.8,21,NA,837,5,1,9,NA,1,NA,2005,5,17,6.4,1,115,3,0,41.352239,-73.176302,370,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_536_3_6","9_1_1_536",224823930010661,62286711010538,144992385010661,2009,1,3,6,536,2,NA,NA,NA,837,6,1,9,62286633010538,1,NA,2010,1,11,4.7,2,1,3,0,41.352239,-73.176302,370,NA,2005,1,1.8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_1_536_3_7","9_1_1_536",62286713010538,NA,62286633010538,2005,1,3,7,536,1,2.2,24,NA,931,5,1,9,NA,1,NA,2005,5,17,6.4,1,115,3,0,41.352239,-73.176302,370,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_536_3_7","9_1_1_536",224823931010661,62286713010538,144992385010661,2009,1,3,7,536,1,2.3,24,NA,931,6,1,9,62286633010538,1,NA,2010,1,11,4.7,2,1,3,0,41.352239,-73.176302,370,NA,2005,1,2.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_536_3_7","9_1_1_536",306743995489998,224823931010661,168249027020004,2014,1,3,7,536,1,2.5,26,NA,931,7,1,9,144992385010661,1,NA,2014,3,26,4.2,2,1,3,0,41.352239,-73.176302,370,NA,2010,1,2.3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_536_3_7","9_1_1_536",1255574688290487,306743995489998,719393255290487,2021,1,3,7,536,2,2.5,20,20,931,8,1,9,168249027020004,1,NA,2021,3,9,7,2,1,3,0,41.352239,-73.176302,370,NA,2014,1,2.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_1_542_1_10","9_1_1_542",255168962489998,NA,14167073020004,2013,1,1,10,542,1,1.3,17,NA,531,7,1,9,119774247010661,1,NA,2014,3,19,5.6,2,1,4,0,41.428492,-73.28413,400,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_542_1_10","9_1_1_542",1225591465290487,255168962489998,567481573126144,2020,1,1,10,542,2,NA,NA,NA,531,8,1,9,14167073020004,1,NA,2021,9,25,7.5,2,1,4,0,41.428492,-73.28413,400,NA,2014,1,1.3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_1_542_1_7","9_1_1_542",255168959489998,NA,14167073020004,2013,1,1,7,542,1,3.5,32,NA,316,7,1,9,119774247010661,1,NA,2014,3,19,5.6,2,1,4,0,41.428492,-73.28413,400,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_542_1_7","9_1_1_542",1225591462290487,255168959489998,567481573126144,2020,1,1,7,542,1,3.6,36,36,316,8,1,9,14167073020004,1,NA,2021,9,25,7.5,2,1,4,0,41.428492,-73.28413,400,NA,2014,1,3.5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_542_1_8","9_1_1_542",255168960489998,NA,14167073020004,2013,1,1,8,542,1,1.1,15,NA,531,7,1,9,119774247010661,1,NA,2014,3,19,5.6,2,1,4,0,41.428492,-73.28413,400,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_542_1_8","9_1_1_542",1225591463290487,255168960489998,567481573126144,2020,1,1,8,542,1,1.4,14,14,531,8,1,9,14167073020004,1,NA,2021,9,25,7.5,2,1,4,0,41.428492,-73.28413,400,NA,2014,1,1.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_542_1_9","9_1_1_542",255168961489998,NA,14167073020004,2013,1,1,9,542,1,2.2,24,NA,531,7,1,9,119774247010661,1,NA,2014,3,19,5.6,2,1,4,0,41.428492,-73.28413,400,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_542_1_9","9_1_1_542",1225591464290487,255168961489998,567481573126144,2020,1,1,9,542,1,2.8,27,27,531,8,1,9,14167073020004,1,NA,2021,9,25,7.5,2,1,4,0,41.428492,-73.28413,400,NA,2014,1,2.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_542_4_16","9_1_1_542",1225591485290487,NA,567481573126144,2020,1,4,16,542,1,1,14,14,531,8,1,9,14167073020004,1,NA,2021,9,25,7.5,2,1,4,0,41.428492,-73.28413,400,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_586_3_11","9_1_1_586",163785666010661,NA,122556097010661,2007,1,3,11,586,1,2.6,27,NA,701,5,1,9,NA,1,NA,2008,5,20,9.5,1,1,4,0,41.647395,-73.496921,410,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_586_3_11","9_1_1_586",188370818020004,163785666010661,247050395010661,2012,1,3,11,586,1,2.7,27,NA,701,6,1,9,122556097010661,1,NA,2012,3,8,3.8,2,1,3,0,41.647395,-73.496921,410,NA,2008,1,2.6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_586_3_11","9_1_1_586",647440547126144,188370818020004,445525680489998,2018,1,3,11,586,1,2.7,37,37,701,7,1,9,247050395010661,1,NA,2018,5,10,6.2,2,1,4,0,41.647395,-73.496921,410,NA,2012,1,2.7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_586_3_12","9_1_1_586",163785667010661,NA,122556097010661,2007,1,3,12,586,1,1.3,17,NA,701,5,1,9,NA,1,NA,2008,5,20,9.5,1,1,4,0,41.647395,-73.496921,410,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_586_3_12","9_1_1_586",188370819020004,163785667010661,247050395010661,2012,1,3,12,586,2,NA,NA,NA,701,6,1,9,122556097010661,1,NA,2012,3,8,3.8,2,1,3,0,41.647395,-73.496921,410,NA,2008,1,1.3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_1_586_4_2","9_1_1_586",163785670010661,NA,122556097010661,2007,1,4,2,586,1,1.7,20,NA,403,5,1,9,NA,1,NA,2008,5,20,9.5,1,1,4,0,41.647395,-73.496921,410,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_586_4_2","9_1_1_586",188370821020004,163785670010661,247050395010661,2012,1,4,2,586,1,1.6,19,NA,403,6,1,9,122556097010661,1,NA,2012,3,8,3.8,2,1,3,0,41.647395,-73.496921,410,NA,2008,1,1.7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_586_4_2","9_1_1_586",647440549126144,188370821020004,445525680489998,2018,1,4,2,586,2,NA,NA,NA,403,7,1,9,247050395010661,1,NA,2018,5,10,6.2,2,1,4,0,41.647395,-73.496921,410,NA,2012,1,1.6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_1_586_4_3","9_1_1_586",163785671010661,NA,122556097010661,2007,1,4,3,586,1,2.2,24,NA,701,5,1,9,NA,1,NA,2008,5,20,9.5,1,1,4,0,41.647395,-73.496921,410,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_586_4_3","9_1_1_586",188370822020004,163785671010661,247050395010661,2012,1,4,3,586,1,2.2,24,NA,701,6,1,9,122556097010661,1,NA,2012,3,8,3.8,2,1,3,0,41.647395,-73.496921,410,NA,2008,1,2.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_586_4_3","9_1_1_586",647440550126144,188370822020004,445525680489998,2018,1,4,3,586,1,2.2,23,23,701,7,1,9,247050395010661,1,NA,2018,5,10,6.2,2,1,4,0,41.647395,-73.496921,410,NA,2012,1,2.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_595_2_11","9_1_1_595",62169679010538,NA,55919742010538,2004,1,2,11,595,1,1,14,NA,391,5,1,9,NA,1,NA,2005,1,19,6.2,1,115,2,0,41.309695,-73.480651,560,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_595_2_11","9_1_1_595",224824137010661,62169679010538,144991598010661,2009,1,2,11,595,1,1.2,16,NA,391,6,1,9,55919742010538,1,NA,2009,8,6,4.5,2,1,2,0,41.309695,-73.480651,560,NA,2005,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_595_2_11","9_1_1_595",306744807489998,224824137010661,168249073020004,2014,1,2,11,595,1,1.4,13,13,391,7,1,9,144991598010661,1,NA,2014,5,20,4.8,2,1,2,0,41.309695,-73.480651,560,NA,2009,1,1.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_595_2_11","9_1_1_595",1255575457290487,306744807489998,719393286290487,2021,1,2,11,595,1,1.6,19,19,391,8,1,9,168249073020004,1,NA,2021,8,17,7.2,2,1,2,0,41.309695,-73.480651,560,NA,2014,1,1.4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_595_2_12","9_1_1_595",62169681010538,NA,55919742010538,2004,1,2,12,595,1,1.5,18,NA,491,5,1,9,NA,1,NA,2005,1,19,6.2,1,115,2,0,41.309695,-73.480651,560,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_595_2_12","9_1_1_595",224824138010661,62169681010538,144991598010661,2009,1,2,12,595,2,NA,NA,NA,491,6,1,9,55919742010538,1,NA,2009,8,6,4.5,2,1,2,0,41.309695,-73.480651,560,NA,2005,1,1.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_1_595_2_13","9_1_1_595",62169683010538,NA,55919742010538,2004,1,2,13,595,1,2.5,26,NA,701,5,1,9,NA,1,NA,2005,1,19,6.2,1,115,2,0,41.309695,-73.480651,560,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_595_2_13","9_1_1_595",224824139010661,62169683010538,144991598010661,2009,1,2,13,595,1,2.7,27,NA,701,6,1,9,55919742010538,1,NA,2009,8,6,4.5,2,1,2,0,41.309695,-73.480651,560,NA,2005,1,2.5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_595_2_13","9_1_1_595",306744808489998,224824139010661,168249073020004,2014,1,2,13,595,1,2.9,35,35,701,7,1,9,144991598010661,1,NA,2014,5,20,4.8,2,1,2,0,41.309695,-73.480651,560,NA,2009,1,2.7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_595_2_13","9_1_1_595",1255575458290487,306744808489998,719393286290487,2021,1,2,13,595,1,3.1,29,29,701,8,1,9,168249073020004,1,NA,2021,8,17,7.2,2,1,2,0,41.309695,-73.480651,560,NA,2014,1,2.9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_595_4_7","9_1_1_595",62169709010538,NA,55919742010538,2004,1,4,7,595,1,3.2,30,NA,316,5,1,9,NA,1,NA,2005,1,19,6.2,1,115,2,0,41.309695,-73.480651,560,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_595_4_7","9_1_1_595",224824153010661,62169709010538,144991598010661,2009,1,4,7,595,1,3.2,30,NA,316,6,1,9,55919742010538,1,NA,2009,8,6,4.5,2,1,2,0,41.309695,-73.480651,560,NA,2005,1,3.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_595_4_7","9_1_1_595",306744821489998,224824153010661,168249073020004,2014,1,4,7,595,1,3.2,26,26,316,7,1,9,144991598010661,1,NA,2014,5,20,4.8,2,1,2,0,41.309695,-73.480651,560,NA,2009,1,3.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_595_4_7","9_1_1_595",1255575472290487,306744821489998,719393286290487,2021,1,4,7,595,2,3.1,33,33,316,8,1,9,168249073020004,1,NA,2021,8,17,7.2,2,1,2,0,41.309695,-73.480651,560,NA,2014,1,3.2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_1_614_2_9","9_1_1_614",163785895010661,NA,122556057010661,2007,1,2,9,614,1,1.7,20,NA,318,5,1,9,NA,1,NA,2007,9,11,8.8,1,1,2,1,41.110873,-73.50992,100,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_614_2_9","9_1_1_614",188371116020004,163785895010661,247050405010661,2012,1,2,9,614,1,1.7,20,NA,318,6,1,9,122556057010661,1,NA,2012,2,28,4.5,2,1,1,1,41.110873,-73.50992,100,NA,2007,1,1.7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_614_2_9","9_1_1_614",729140896290487,188371116020004,503649791126144,2019,1,2,9,614,0,NA,NA,NA,318,7,1,9,247050405010661,3,2,2019,8,9,7.4,2,1,NA,NA,41.110873,-73.50992,100,2,2012,1,1.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_1_63_1_1","9_1_1_63",74330830010538,NA,74330806010538,2006,1,1,1,63,1,1.7,20,NA,531,5,1,9,NA,1,NA,2006,3,15,NA,1,1,5,0,41.149387,-73.609083,400,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_63_1_1","9_1_1_63",242153831010661,74330830010538,168930941010661,2010,1,1,1,63,1,1.8,21,NA,531,6,1,9,74330806010538,1,NA,2010,3,11,4,2,1,5,0,41.149387,-73.609083,400,NA,2006,1,1.7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_63_1_1","9_1_1_63",352237069489998,242153831010661,245794808489998,2015,1,1,1,63,1,1.9,21,NA,531,7,1,9,168930941010661,1,NA,2015,3,24,5,2,1,6,0,41.149387,-73.609083,400,NA,2010,1,1.8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_63_4_1","9_1_1_63",74330858010538,NA,74330806010538,2006,1,4,1,63,1,1.3,17,NA,531,5,1,9,NA,1,NA,2006,3,15,NA,1,1,5,0,41.149387,-73.609083,400,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_63_4_1","9_1_1_63",242153845010661,74330858010538,168930941010661,2010,1,4,1,63,1,1.3,17,NA,531,6,1,9,74330806010538,1,NA,2010,3,11,4,2,1,5,0,41.149387,-73.609083,400,NA,2006,1,1.3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_63_4_1","9_1_1_63",352237083489998,242153845010661,245794808489998,2015,1,4,1,63,2,NA,NA,NA,531,7,1,9,168930941010661,1,NA,2015,3,24,5,2,1,6,0,41.149387,-73.609083,400,NA,2010,1,1.3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_1_63_4_2","9_1_1_63",74330860010538,NA,74330806010538,2006,1,4,2,63,1,2.3,24,NA,318,5,1,9,NA,1,NA,2006,3,15,NA,1,1,5,0,41.149387,-73.609083,400,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_63_4_2","9_1_1_63",242153846010661,74330860010538,168930941010661,2010,1,4,2,63,1,2.3,24,NA,318,6,1,9,74330806010538,1,NA,2010,3,11,4,2,1,5,0,41.149387,-73.609083,400,NA,2006,1,2.3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_63_4_2","9_1_1_63",352237084489998,242153846010661,245794808489998,2015,1,4,2,63,1,2.3,24,NA,318,7,1,9,168930941010661,1,NA,2015,3,24,5,2,1,6,0,41.149387,-73.609083,400,NA,2010,1,2.3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_63_4_3","9_1_1_63",74330862010538,NA,74330806010538,2006,1,4,3,63,1,1.6,19,NA,318,5,1,9,NA,1,NA,2006,3,15,NA,1,1,5,0,41.149387,-73.609083,400,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_63_4_3","9_1_1_63",242153847010661,74330862010538,168930941010661,2010,1,4,3,63,1,1.6,19,NA,318,6,1,9,74330806010538,1,NA,2010,3,11,4,2,1,5,0,41.149387,-73.609083,400,NA,2006,1,1.6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_63_4_3","9_1_1_63",352237085489998,242153847010661,245794808489998,2015,1,4,3,63,1,1.6,19,NA,318,7,1,9,168930941010661,1,NA,2015,3,24,5,2,1,6,0,41.149387,-73.609083,400,NA,2010,1,1.6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_63_4_4","9_1_1_63",74330864010538,NA,74330806010538,2006,1,4,4,63,1,1.7,20,NA,531,5,1,9,NA,1,NA,2006,3,15,NA,1,1,5,0,41.149387,-73.609083,400,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_63_4_4","9_1_1_63",242153848010661,74330864010538,168930941010661,2010,1,4,4,63,1,1.7,20,NA,531,6,1,9,74330806010538,1,NA,2010,3,11,4,2,1,5,0,41.149387,-73.609083,400,NA,2006,1,1.7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_63_4_4","9_1_1_63",352237086489998,242153848010661,245794808489998,2015,1,4,4,63,1,1.8,21,NA,531,7,1,9,168930941010661,1,NA,2015,3,24,5,2,1,6,0,41.149387,-73.609083,400,NA,2010,1,1.7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_640_1_1","9_1_1_640",224824040010661,NA,144992407010661,2009,1,1,1,640,1,4.5,38,NA,316,6,1,9,55919680010538,1,NA,2010,1,12,5,2,1,3,2,41.089541,-73.45036,50,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_640_1_1","9_1_1_640",306746162489998,224824040010661,168249129020004,2014,1,1,1,640,1,4.2,36,NA,316,7,1,9,144992407010661,1,NA,2014,4,9,4.2,2,1,2,2,41.089541,-73.45036,50,NA,2010,1,4.5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_640_1_1","9_1_1_640",1255576817290487,306746162489998,719393325290487,2021,1,1,1,640,1,4.3,48,48,316,8,1,9,168249129020004,1,NA,2021,9,14,7.4,2,1,2,0,41.089541,-73.45036,50,NA,2014,1,4.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_640_3_1","9_1_1_640",224824053010661,NA,144992407010661,2009,1,3,1,640,1,2.6,27,NA,316,6,1,9,55919680010538,1,NA,2010,1,12,5,2,1,3,2,41.089541,-73.45036,50,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_640_3_1","9_1_1_640",306746175489998,224824053010661,168249129020004,2014,1,3,1,640,1,2.8,28,NA,316,7,1,9,144992407010661,1,NA,2014,4,9,4.2,2,1,2,2,41.089541,-73.45036,50,NA,2010,1,2.6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_640_3_1","9_1_1_640",1255576833290487,306746175489998,719393325290487,2021,1,3,1,640,1,3.5,27,27,316,8,1,9,168249129020004,1,NA,2021,9,14,7.4,2,1,2,0,41.089541,-73.45036,50,NA,2014,1,2.8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_658_4_1","9_1_1_658",74331005010538,NA,74330934010538,2006,1,4,1,658,1,2.7,27,NA,407,5,1,9,NA,1,NA,2006,3,21,NA,1,1,4,0,41.502678,-73.509909,890,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_658_4_1","9_1_1_658",242153885010661,74331005010538,168930969010661,2010,1,4,1,658,0,NA,NA,NA,407,6,1,9,74330934010538,3,2,2010,3,15,4,2,1,NA,NA,41.502678,-73.509909,890,2,2006,1,2.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_1_658_4_2","9_1_1_658",74331007010538,NA,74330934010538,2006,1,4,2,658,1,2.7,27,NA,372,5,1,9,NA,1,NA,2006,3,21,NA,1,1,4,0,41.502678,-73.509909,890,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_658_4_2","9_1_1_658",242153886010661,74331007010538,168930969010661,2010,1,4,2,658,0,NA,NA,NA,372,6,1,9,74330934010538,3,2,2010,3,15,4,2,1,NA,NA,41.502678,-73.509909,890,2,2006,1,2.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_1_664_1_1","9_1_1_664",74330676010538,NA,74330657010538,2006,1,1,1,664,1,1.8,21,NA,491,5,1,9,NA,1,NA,2006,9,20,NA,1,1,4,0,41.27695,-73.337874,520,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_664_1_1","9_1_1_664",242153790010661,74330676010538,168930937010661,2010,1,1,1,664,1,1.8,21,NA,491,6,1,9,74330657010538,1,NA,2010,3,10,3.5,2,1,3,1,41.27695,-73.337874,520,NA,2006,1,1.8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_664_1_1","9_1_1_664",459831540489998,242153790010661,304031848489998,2016,1,1,1,664,2,NA,NA,NA,491,7,1,9,168930937010661,1,NA,2016,3,15,6,2,1,2,2,41.27695,-73.337874,520,NA,2010,1,1.8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_1_664_1_2","9_1_1_664",74330678010538,NA,74330657010538,2006,1,1,2,664,1,2.2,24,NA,391,5,1,9,NA,1,NA,2006,9,20,NA,1,1,4,0,41.27695,-73.337874,520,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_1_664_1_2","9_1_1_664",242153791010661,74330678010538,168930937010661,2010,1,1,2,664,1,2.2,24,NA,391,6,1,9,74330657010538,1,NA,2010,3,10,3.5,2,1,3,1,41.27695,-73.337874,520,NA,2006,1,2.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_1_664_1_2","9_1_1_664",459831541489998,242153791010661,304031848489998,2016,1,1,2,664,2,NA,NA,NA,391,7,1,9,168930937010661,1,NA,2016,3,15,6,2,1,2,2,41.27695,-73.337874,520,NA,2010,1,2.2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
